epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,3744.36,0.85083,0.45403,0.83406,0.98305,0.96503,0.97524,0.774,0.88662,0.45248,0.8203,0.002377,0.002377,0.002377
79,3792.56,0.87449,0.4631,0.84003,0.98667,0.95996,0.97652,0.76925,0.89865,0.44877,0.82515,0.002278,0.002278,0.002278
80,3840.77,0.84623,0.4581,0.82954,0.99162,0.95939,0.97778,0.76031,0.96141,0.43787,0.82592,0.002179,0.002179,0.002179
81,3888.92,0.82976,0.44273,0.82816,0.99162,0.96442,0.97932,0.75477,0.98501,0.44616,0.82777,0.00208,0.00208,0.00208
82,3937.05,0.84201,0.45961,0.82904,0.98637,0.96345,0.98029,0.78268,0.87744,0.43903,0.81873,0.001981,0.001981,0.001981
83,3985.3,0.8546,0.44356,0.83983,0.98606,0.96539,0.97888,0.77573,0.89731,0.45176,0.82254,0.001882,0.001882,0.001882
84,4033.52,0.83062,0.43625,0.83269,0.98572,0.96213,0.97862,0.79118,0.85189,0.43958,0.81731,0.001783,0.001783,0.001783
85,4081.93,0.85109,0.43739,0.84128,0.99059,0.96689,0.97931,0.76375,0.95538,0.43647,0.82543,0.001684,0.001684,0.001684
86,4130.29,0.83415,0.42714,0.83008,0.98934,0.96794,0.97888,0.74291,1.03864,0.43856,0.83368,0.001585,0.001585,0.001585
87,4178.32,0.82322,0.42295,0.83263,0.99023,0.95774,0.97708,0.7867,0.84389,0.4176,0.81746,0.001486,0.001486,0.001486
88,4226.44,0.82933,0.43692,0.83545,0.99407,0.95992,0.98027,0.78552,0.88565,0.42516,0.81979,0.001387,0.001387,0.001387
89,4274.61,0.81083,0.41745,0.83398,0.98128,0.96192,0.97871,0.7834,0.89399,0.43554,0.82208,0.001288,0.001288,0.001288
90,4322.79,0.8123,0.42317,0.82514,0.98828,0.96525,0.97894,0.76454,0.9801,0.43948,0.8276,0.001189,0.001189,0.001189
91,4371.02,0.80751,0.41573,0.82489,0.99564,0.96578,0.98048,0.77194,0.94058,0.42809,0.82397,0.00109,0.00109,0.00109
92,4419.11,0.80578,0.4169,0.82573,0.98567,0.96873,0.98089,0.77686,0.93679,0.42428,0.82197,0.000991,0.000991,0.000991
93,4467.48,0.80494,0.41328,0.8298,0.99316,0.9679,0.97976,0.76879,0.97636,0.4298,0.82522,0.000892,0.000892,0.000892
94,4515.54,0.80158,0.41316,0.83102,0.99269,0.96906,0.98011,0.78271,0.90658,0.41376,0.82147,0.000793,0.000793,0.000793
95,4563.68,0.77445,0.40285,0.82432,0.9922,0.96708,0.98091,0.78788,0.87811,0.41276,0.81868,0.000694,0.000694,0.000694
96,4611.84,0.78945,0.41072,0.82254,0.98852,0.9697,0.98162,0.78571,0.89674,0.40967,0.8186,0.000595,0.000595,0.000595
97,4660.13,0.78295,0.40018,0.82298,0.99018,0.96849,0.98144,0.77653,0.91562,0.40842,0.82009,0.000496,0.000496,0.000496
98,4708.21,0.78711,0.39935,0.82539,0.99537,0.9649,0.98214,0.7839,0.88931,0.40448,0.81823,0.000397,0.000397,0.000397
99,4756.51,0.77945,0.4023,0.82546,0.99283,0.9678,0.98182,0.78509,0.89803,0.40893,0.82012,0.000298,0.000298,0.000298
100,4804.62,0.77604,0.39724,0.82642,0.99248,0.96803,0.98187,0.77782,0.92287,0.41214,0.82137,0.000199,0.000199,0.000199
